,StockCode,CustomerID,purchased
153520,1754,2872,1
73683,1039,2872,1
163904,1825,2872,1
176990,1973,2872,1
26810,438,2872,1
247195,3131,2872,1
51743,840,2872,1
184231,2034,2872,1
235159,2786,2872,1
52458,847,2872,1
204129,2158,2875,1
213010,2247,2875,1
39614,644,2875,1
181901,2019,2875,1
58051,891,2875,1
197896,2120,2875,1
183137,2029,2875,1
200879,2136,2875,1
184573,2035,2875,1
183002,2028,2875,1
204225,2160,2875,1
205126,2166,2875,1
201821,2142,2875,1
181399,2012,2875,1
203120,2150,2875,1
204285,2161,2875,1
187357,2043,2875,1
156133,1773,2875,1
227189,2618,2875,1
171615,1920,2875,1
206803,2176,2875,1
68513,989,2875,1
192203,2080,2875,1
165326,1836,2875,1
150515,1713,2875,1
206375,2174,2875,1
200507,2134,2875,1
200739,2135,2875,1
206191,2173,2875,1
181608,2016,2875,1
174431,1943,2875,1
186251,2040,2875,1
90264,1228,2875,1
123805,1489,2875,1
227161,2617,2875,1
8916,173,2875,1
171505,1919,2875,1
246560,3125,2876,1
7620,170,2876,1
177247,1979,2876,1
186252,2040,2876,1
185918,2039,2876,1
185726,2038,2876,1
177389,1980,2876,1
171944,1922,2876,1
82640,1116,2876,1
231876,2716,2876,1
171762,1921,2876,1
102619,1331,2876,1
230051,2657,2876,1
8917,173,2876,1
7168,169,2876,1
246143,3110,2876,1
45476,755,2876,1
102490,1330,2876,1
58922,895,2876,1
246802,3126,2876,1
6650,167,2876,1
170494,1907,2876,1
6404,166,2876,1
104998,1350,2876,1
255418,3249,2876,1
178425,1991,2877,1
239195,2851,2877,1
31623,537,2877,1
197897,2120,2877,1
244382,3069,2877,1
238857,2850,2877,1
99902,1302,2877,1
31705,538,2877,1
23474,399,2877,1
243558,3038,2877,1
38618,631,2877,1
51744,840,2877,1
246803,3126,2877,1
22437,393,2877,1
226078,2600,2877,1
20708,376,2877,1
225724,2599,2877,1
255419,3249,2877,1
248021,3140,2877,1
217734,2329,2878,1
217622,2326,2878,1
67256,984,2878,1
217467,2323,2878,1
217708,2328,2878,1
217581,2325,2878,1
215507,2303,2878,1
67431,985,2878,1
67020,982,2878,1
217672,2327,2878,1
67987,987,2878,1
75567,1047,2878,1
28389,454,2878,1
217525,2324,2878,1
9564,179,2878,1
257374,3302,2878,1
217758,2330,2878,1
154458,1757,2878,1
54330,861,2879,1
44838,742,2879,1
165023,1834,2879,1
246186,3111,2879,1
133936,1574,2879,1
202163,2143,2879,1
146563,1682,2879,1
242668,3001,2879,1
225008,2594,2879,1
153263,1753,2879,1
149375,1703,2879,1
233599,2778,2879,1
198398,2122,2879,1
234166,2780,2879,1
214194,2273,2879,1
228643,2628,2879,1
246390,3124,2879,1
62893,928,2879,1
122049,1481,2879,1
104594,1344,2879,1
244383,3069,2879,1
185417,2037,2879,1
197898,2120,2879,1
243559,3038,2879,1
149244,1702,2879,1
134590,1576,2879,1
187358,2043,2879,1
77592,1067,2879,1
106821,1364,2879,1
77751,1068,2879,1
246280,3120,2879,1
30447,507,2879,1
130276,1546,2879,1
76148,1049,2880,1
217414,2322,2880,1
160961,1808,2880,1
182216,2023,2880,1
75842,1048,2880,1
190809,2074,2880,1
126269,1510,2880,1
217526,2324,2880,1
178529,1992,2880,1
28502,455,2880,1
190407,2072,2880,1
9315,178,2880,1
217709,2328,2880,1
217582,2325,2880,1
179539,2002,2880,1
217352,2321,2880,1
103477,1335,2881,1
99471,1299,2881,1
203887,2155,2881,1
94337,1259,2881,1
242405,2995,2881,1
103970,1336,2881,1
243560,3038,2881,1
99626,1300,2881,1
93441,1257,2881,1
186253,2040,2881,1
44728,741,2881,1
252971,3216,2881,1
245342,3106,2881,1
149376,1703,2881,1
232610,2755,2882,1
137190,1589,2882,1
165530,1837,2882,1
184574,2035,2882,1
199204,2128,2882,1
147388,1688,2882,1
225725,2599,2882,1
253887,3235,2882,1
219238,2358,2882,1
132549,1563,2882,1
188938,2063,2882,1
146346,1677,2882,1
201567,2141,2882,1
121348,1478,2882,1
136517,1584,2882,1
220366,2379,2882,1
165904,1838,2882,1
200317,2133,2882,1
251450,3199,2882,1
7169,169,2882,1
147546,1689,2882,1
204468,2163,2882,1
209705,2200,2882,1
141249,1620,2882,1
114370,1427,2882,1
191420,2077,2882,1
160515,1806,2882,1
174432,1943,2882,1
64744,952,2882,1
191912,2079,2882,1
112798,1417,2882,1
136956,1587,2882,1
213240,2250,2882,1
161340,1810,2882,1
159967,1805,2882,1
199505,2129,2882,1
157445,1787,2882,1
150849,1714,2882,1
147838,1691,2882,1
159533,1804,2882,1
197321,2118,2882,1
37476,623,2882,1
175520,1955,2882,1
113359,1420,2882,1
175081,1948,2882,1
129722,1541,2882,1
66674,980,2882,1
255420,3249,2882,1
79215,1082,2882,1
126142,1509,2882,1
157592,1788,2882,1
129818,1543,2882,1
171945,1922,2882,1
189311,2065,2882,1
179136,1999,2882,1
131876,1553,2882,1
158838,1798,2882,1
171280,1917,2882,1
189115,2064,2882,1
72609,1023,2882,1
120773,1476,2882,1
200880,2136,2882,1
207928,2182,2882,1
19716,365,2882,1
219281,2359,2882,1
55856,878,2882,1
132375,1560,2882,1
147277,1687,2882,1
76925,1057,2882,1
133937,1574,2882,1
73684,1039,2882,1
197072,2117,2882,1
169716,1894,2882,1
178530,1992,2882,1
142565,1633,2882,1
68514,989,2882,1
161649,1811,2882,1
9565,179,2882,1
213148,2249,2882,1
105678,1354,2882,1
239196,2851,2882,1
137642,1592,2882,1
191559,2078,2882,1
35777,609,2882,1
172315,1923,2882,1
157713,1789,2882,1
1871,43,2882,1
218790,2351,2882,1
153265,1753,2882,1
69102,992,2882,1
158331,1796,2882,1
159090,1801,2882,1
24957,423,2882,1
238858,2850,2882,1
53750,858,2882,1
175682,1957,2882,1
189488,2066,2882,1
196591,2115,2882,1
178224,1989,2882,1
161151,1809,2882,1
213011,2247,2882,1
241363,2922,2883,1
257648,3309,2883,1
235654,2789,2883,1
69103,992,2883,1
231877,2716,2883,1
220877,2387,2883,1
82289,1111,2883,1
13514,282,2883,1
94958,1261,2883,1
193347,2089,2883,1
117989,1453,2883,1
216493,2313,2883,1
231742,2710,2883,1
106694,1363,2883,1
64500,949,2883,1
47061,771,2883,1
8051,171,2883,1
203449,2152,2883,1
41805,672,2883,1
60079,911,2883,1
187785,2046,2883,1
176360,1964,2883,1
253332,3222,2883,1
235816,2790,2883,1
62609,926,2883,1
8918,173,2883,1
185418,2037,2883,1
118524,1458,2883,1
253888,3235,2883,1
62388,924,2883,1
72360,1020,2883,1
69829,997,2883,1
208020,2183,2883,1
90161,1227,2883,1
69906,998,2883,1
120774,1476,2883,1
85458,1163,2883,1
17012,331,2883,1
246187,3111,2883,1
62746,927,2883,1
57808,890,2883,1
82989,1121,2883,1
79558,1084,2883,1
204008,2156,2883,1
236761,2804,2883,1
199014,2124,2883,1
85430,1162,2883,1
249865,3155,2883,1
150850,1714,2883,1
70291,1002,2883,1
104284,1339,2883,1
139791,1605,2883,1
79098,1081,2883,1
72787,1025,2883,1
253203,3220,2883,1
164299,1828,2883,1
240084,2884,2883,1
52332,846,2883,1
35514,605,2883,1
13738,283,2883,1
225182,2597,2883,1
18344,346,2883,1
254293,3236,2883,1
258385,3329,2883,1
62162,922,2883,1
18449,348,2883,1
35196,604,2883,1
176498,1965,2883,1
62894,928,2883,1
96815,1285,2883,1
69716,996,2883,1
70935,1014,2883,1
115732,1436,2883,1
253118,3219,2883,1
241249,2921,2883,1
229467,2635,2883,1
124311,1491,2883,1
72610,1023,2883,1
15919,315,2883,1
202768,2145,2883,1
145873,1668,2883,1
214349,2281,2883,1
31964,541,2883,1
11807,262,2883,1
201568,2141,2883,1
16519,321,2883,1
138355,1598,2883,1
195,7,2883,1
203700,2154,2883,1
133938,1574,2883,1
38004,627,2883,1
118788,1460,2883,1
227075,2615,2883,1
198399,2122,2883,1
50425,816,2883,1
123107,1486,2883,1
158332,1796,2883,1
22941,397,2883,1
202518,2144,2883,1
158839,1798,2883,1
193727,2091,2883,1
253274,3221,2883,1
115313,1433,2883,1
22438,393,2883,1
231804,2711,2883,1
55641,875,2883,1
195321,2106,2883,1
146702,1684,2883,1
250178,3177,2883,1
16912,329,2883,1
208145,2184,2883,1
188084,2049,2883,1
60865,914,2883,1
118382,1456,2883,1
225070,2595,2883,1
23475,399,2883,1
256029,3267,2883,1
118898,1461,2883,1
90776,1234,2883,1
116066,1437,2883,1
130788,1549,2883,1
8445,172,2883,1
188795,2062,2883,1
121029,1477,2883,1
22022,391,2883,1
197899,2120,2883,1
125665,1505,2883,1
106537,1362,2883,1
257738,3310,2883,1
96305,1280,2883,1
68119,988,2883,1
21470,384,2883,1
70193,1001,2883,1
185727,2038,2883,1
248515,3143,2883,1
17070,332,2883,1
181714,2017,2883,1
24958,423,2883,1
245173,3105,2883,1
159223,1802,2883,1
130277,1546,2883,1
69999,999,2883,1
239385,2855,2883,1
57510,889,2883,1
250247,3178,2883,1
153830,1755,2883,1
11481,249,2883,1
230224,2658,2883,1
67988,987,2883,1
240028,2883,2883,1
236557,2803,2883,1
226079,2600,2883,1
18375,347,2883,1
18701,351,2883,1
33306,572,2883,1
20377,372,2883,1
186621,2041,2883,1
26151,428,2883,1
229482,2636,2883,1
191178,2076,2883,1
20405,374,2883,1
21590,386,2883,1
212828,2245,2883,1
41278,667,2883,1
105231,1352,2883,1
83840,1135,2883,1
25889,426,2883,1
46015,757,2883,1
225726,2599,2883,1
119890,1470,2883,1
250309,3179,2883,1
256460,3279,2883,1
226995,2614,2883,1
221398,2390,2883,1
118431,1457,2883,1
26028,427,2883,1
71666,1016,2883,1
221084,2388,2883,1
22683,395,2883,1
17212,336,2883,1
68515,989,2883,1
116324,1438,2883,1
49102,792,2883,1
32111,545,2883,1
89560,1215,2883,1
17901,342,2883,1
241039,2919,2883,1
128322,1522,2883,1
86420,1177,2883,1
222746,2482,2883,1
72306,1019,2883,1
158535,1797,2883,1
93442,1257,2883,1
236951,2807,2883,1
153266,1753,2883,1
246804,3126,2883,1
34108,592,2883,1
37727,624,2883,1
223064,2488,2883,1
187359,2043,2883,1
187954,2048,2883,1
59217,897,2883,1
126765,1515,2883,1
191913,2079,2883,1
71991,1017,2883,1
244690,3073,2883,1
235347,2787,2883,1
250095,3176,2883,1
72509,1022,2883,1
208300,2185,2883,1
118653,1459,2883,1
94645,1260,2883,1
256713,3280,2883,1
238313,2846,2883,1
33128,571,2883,1
122375,1482,2883,1
241654,2946,2883,1
148933,1699,2883,1
152328,1746,2883,1
181902,2019,2883,1
193547,2090,2883,1
203550,2153,2883,1
127009,1516,2883,1
203290,2151,2883,1
67734,986,2883,1
257567,3308,2883,1
199506,2129,2883,1
85382,1161,2883,1
65755,969,2883,1
243561,3038,2883,1
58595,893,2883,1
203888,2155,2883,1
37477,623,2883,1
63965,937,2883,1
147155,1686,2883,1
91679,1244,2883,1
114939,1430,2883,1
96472,1281,2883,1
186939,2042,2883,1
154248,1756,2883,1
103478,1335,2883,1
86602,1178,2883,1
58348,892,2883,1
81954,1105,2883,1
17557,341,2883,1
13326,281,2883,1
15074,294,2883,1
64539,950,2883,1
174006,1939,2883,1
199928,2131,2883,1
34716,602,2883,1
237037,2808,2883,1
25518,425,2883,1
248366,3141,2883,1
69531,994,2883,1
21795,389,2883,1
241972,2967,2883,1
17185,335,2883,1
240495,2894,2883,1
55071,870,2883,1
153521,1754,2883,1
55415,874,2883,1
256871,3282,2883,1
96644,1282,2883,1
240394,2893,2883,1
7170,169,2883,1
32046,544,2883,1
215195,2300,2883,1
207529,2178,2883,1
208459,2186,2883,1
127232,1517,2883,1
97013,1286,2883,1
21252,383,2884,1
209523,2198,2884,1
132072,1555,2884,1
221289,2389,2884,1
67021,982,2884,1
186622,2041,2884,1
70292,1002,2884,1
41279,667,2884,1
8446,172,2884,1
49103,792,2884,1
58052,891,2884,1
219116,2356,2884,1
70344,1003,2884,1
193348,2089,2884,1
190128,2070,2884,1
183633,2032,2884,1
67432,985,2884,1
186940,2042,2884,1
193728,2091,2884,1
14338,288,2884,1
111552,1413,2884,1
205128,2166,2884,1
18779,352,2884,1
58795,894,2884,1
21796,389,2884,1
130278,1546,2884,1
251451,3199,2884,1
150851,1714,2884,1
75376,1046,2884,1
40342,656,2884,1
92833,1254,2884,1
247680,3137,2884,1
228645,2628,2884,1
244384,3069,2884,1
73081,1032,2884,1
150516,1713,2884,1
138055,1596,2884,1
83717,1133,2884,1
21591,386,2884,1
8919,173,2884,1
204774,2165,2884,1
120000,1471,2884,1
94339,1259,2884,1
135960,1581,2884,1
144577,1654,2884,1
193548,2090,2884,1
75080,1043,2884,1
233032,2776,2884,1
135268,1579,2884,1
117172,1445,2884,1
176361,1964,2884,1
57809,890,2884,1
39688,645,2884,1
61877,920,2884,1
187360,2043,2884,1
47618,773,2884,1
69907,998,2884,1
21674,387,2884,1
191421,2077,2884,1
253889,3235,2884,1
216053,2309,2884,1
185419,2037,2884,1
219505,2362,2884,1
14483,289,2884,1
239514,2862,2884,1
107370,1369,2884,1
215508,2303,2884,1
111210,1412,2884,1
136957,1587,2884,1
247474,3136,2884,1
14901,292,2884,1
186254,2040,2884,1
228232,2626,2884,1
62747,927,2884,1
114033,1425,2884,1
52830,850,2884,1
212525,2239,2884,1
239566,2863,2884,1
256461,3279,2884,1
153267,1753,2884,1
117275,1446,2884,1
255422,3249,2884,1
127831,1520,2884,1
221399,2390,2884,1
94959,1261,2884,1
23476,399,2884,1
235538,2788,2884,1
7622,170,2884,1
92966,1255,2884,1
114165,1426,2884,1
221564,2396,2884,1
12431,277,2884,1
224899,2593,2884,1
5197,146,2884,1
229099,2630,2884,1
103972,1336,2884,1
83605,1131,2884,1
71667,1016,2884,1
167623,1854,2884,1
117037,1444,2884,1
176600,1966,2884,1
62895,928,2884,1
76926,1057,2884,1
94646,1260,2884,1
124075,1490,2884,1
236762,2804,2884,1
193926,2092,2884,1
114574,1428,2884,1
202165,2143,2884,1
213012,2247,2884,1
13739,283,2884,1
48706,791,2884,1
46520,766,2884,1
215690,2304,2884,1
53547,857,2884,1
112455,1416,2884,1
208301,2185,2884,1
258661,3337,2884,1
39615,644,2884,1
137339,1590,2884,1
30032,496,2884,1
138177,1597,2884,1
83772,1134,2884,1
13515,282,2884,1
234569,2782,2884,1
141630,1624,2884,1
199206,2128,2884,1
206192,2173,2884,1
172934,1930,2884,1
242579,3000,2884,1
77752,1068,2884,1
20710,376,2884,1
58596,893,2884,1
213523,2252,2884,1
163697,1824,2884,1
110926,1411,2884,1
70000,999,2884,1
37728,624,2884,1
103479,1335,2884,1
59840,908,2884,1
30150,497,2884,1
8052,171,2884,1
220562,2380,2884,1
69717,996,2884,1
200741,2135,2884,1
246391,3124,2884,1
193927,2092,2885,1
211347,2216,2885,1
222235,2443,2885,1
253457,3231,2885,1
22684,395,2885,1
23477,399,2885,1
226080,2600,2885,1
198400,2122,2885,1
237179,2810,2885,1
200508,2134,2885,1
200742,2135,2885,1
222167,2438,2885,1
146192,1672,2885,1
212372,2237,2885,1
126022,1508,2885,1
225727,2599,2885,1
215509,2303,2885,1
193729,2091,2885,1
146320,1676,2885,1
88336,1206,2885,1
223747,2508,2885,1
107882,1372,2885,1
235348,2787,2885,1
158114,1794,2885,1
151202,1737,2885,1
28327,453,2885,1
204558,2164,2885,1
96645,1282,2885,1
77594,1067,2885,1
197901,2120,2885,1
239944,2880,2885,1
210886,2210,2885,1
116067,1437,2885,1
133940,1574,2885,1
193549,2090,2885,1
49535,799,2885,1
55072,870,2885,1
239515,2862,2885,1
15920,315,2885,1
76149,1049,2886,1
85672,1167,2886,1
53548,857,2886,1
81473,1101,2886,1
75377,1046,2886,1
253204,3220,2886,1
161152,1809,2886,1
237038,2808,2886,1
256030,3267,2886,1
134815,1577,2886,1
236859,2805,2886,1
121349,1478,2886,1
89561,1215,2886,1
230864,2684,2886,1
226744,2612,2886,1
21592,386,2886,1
13516,282,2886,1
73082,1032,2886,1
236891,2806,2886,1
85750,1168,2886,1
31883,540,2886,1
253119,3219,2886,1
71668,1016,2886,1
69369,993,2886,1
66002,974,2886,1
81955,1105,2886,1
226520,2611,2886,1
177949,1986,2886,1
90488,1231,2886,1
70936,1014,2886,1
79343,1083,2886,1
107136,1366,2886,1
37876,625,2886,1
239746,2875,2886,1
229269,2632,2886,1
161650,1811,2886,1
29357,486,2886,1
238513,2849,2886,1
246935,3127,2886,1
44325,733,2886,1
255989,3266,2886,1
124780,1494,2886,1
14484,289,2886,1
86760,1179,2886,1
33129,571,2886,1
239945,2880,2886,1
13740,283,2886,1
226081,2600,2886,1
65935,973,2886,1
134591,1576,2886,1
81708,1103,2886,1
88080,1199,2886,1
106695,1363,2886,1
248023,3140,2886,1
38322,629,2886,1
19023,356,2886,1
31354,534,2886,1
9316,178,2886,1
246561,3125,2886,1
146491,1681,2886,1
33307,572,2886,1
16434,320,2886,1
253275,3221,2886,1
81605,1102,2886,1
21882,390,2886,1
253333,3222,2886,1
26152,428,2886,1
59496,902,2886,1
59447,899,2886,1
215196,2300,2887,1
97228,1287,2887,1
107772,1371,2887,1
242406,2995,2887,1
150852,1714,2887,1
157896,1791,2887,1
193550,2090,2887,1
247197,3131,2887,1
124312,1491,2887,1
246043,3109,2887,1
116068,1437,2887,1
214802,2294,2887,1
118191,1454,2887,1
136724,1586,2887,1
201822,2142,2887,1
38437,630,2887,1
121350,1478,2887,1
16913,329,2887,1
117038,1444,2887,1
115061,1431,2887,1
149689,1707,2887,1
51324,830,2887,1
226521,2611,2887,1
194170,2095,2887,1
76150,1049,2887,1
214350,2281,2887,1
257861,3313,2887,1
234167,2780,2887,1
91601,1243,2887,1
257976,3316,2887,1
225728,2599,2887,1
146267,1674,2887,1
143296,1642,2887,1
208302,2185,2887,1
258019,3319,2887,1
82800,1118,2887,1
242939,3028,2887,1
19319,361,2887,1
168055,1858,2887,1
193730,2091,2887,1
144328,1651,2887,1
192204,2080,2887,1
88198,1201,2887,1
33808,582,2887,1
73685,1039,2887,1
14672,290,2887,1
244385,3069,2887,1
193349,2089,2887,1
31624,537,2887,1
252972,3216,2887,1
197902,2120,2887,1
42355,697,2887,1
83999,1139,2887,1
109413,1395,2887,1
105232,1352,2887,1
193928,2092,2887,1
172620,1927,2887,1
140580,1612,2887,1
202769,2145,2887,1
84049,1141,2887,1
29792,494,2887,1
240805,2913,2887,1
46645,767,2887,1
56756,882,2888,1
153268,1753,2888,1
102009,1325,2888,1
41726,671,2888,1
101535,1324,2888,1
119761,1468,2888,1
58796,894,2888,1
41280,667,2888,1
234570,2782,2888,1
14824,291,2888,1
237447,2812,2888,1
112456,1416,2888,1
105448,1353,2888,1
242407,2995,2890,1
81474,1101,2890,1
203889,2155,2890,1
68975,991,2890,1
77595,1067,2890,1
119265,1464,2890,1
10663,204,2890,1
170176,1902,2890,1
175337,1953,2890,1
102290,1328,2890,1
229100,2630,2890,1
141423,1621,2890,1
225729,2599,2890,1
174007,1939,2890,1
141054,1619,2890,1
117990,1453,2890,1
173160,1932,2890,1
174800,1945,2890,1
170579,1909,2890,1
207530,2178,2890,1
25519,425,2890,1
119134,1463,2890,1
141250,1620,2890,1
37729,624,2890,1
234168,2780,2890,1
60866,914,2890,1
119447,1465,2890,1
74779,1042,2890,1
36341,612,2890,1
59399,898,2890,1
211231,2214,2890,1
233033,2776,2890,1
228646,2628,2890,1
203701,2154,2890,1
219184,2357,2890,1
248024,3140,2890,1
45202,746,2890,1
70937,1014,2890,1
102491,1330,2890,1
102010,1325,2890,1
150187,1712,2890,1
74516,1041,2890,1
25890,426,2890,1
46771,769,2890,1
101536,1324,2890,1
81812,1104,2890,1
150853,1714,2890,1
244386,3069,2890,1
202770,2145,2890,1
60303,912,2890,1
255423,3249,2890,1
68845,990,2890,1
202520,2144,2890,1
77447,1066,2890,1
162305,1814,2891,1
154817,1761,2891,1
26811,438,2891,1
103481,1335,2891,1
155740,1769,2891,1
127832,1520,2891,1
83353,1126,2891,1
30823,516,2891,1
21253,383,2891,1
155677,1768,2891,1
37478,623,2891,1
47062,771,2891,1
19423,362,2891,1
117991,1453,2891,1
6651,167,2891,1
222531,2476,2891,1
181796,2018,2891,1
82716,1117,2891,1
178326,1990,2893,1
75378,1046,2893,1
100482,1307,2893,1
165531,1837,2893,1
114575,1428,2893,1
240621,2902,2893,1
230865,2684,2893,1
106193,1357,2893,1
66364,979,2893,1
68516,989,2893,1
110493,1409,2893,1
182652,2026,2893,1
2780,68,2893,1
232611,2755,2893,1
258223,3325,2893,1
97229,1287,2893,1
229855,2653,2893,1
216928,2316,2893,1
176499,1965,2893,1
74780,1042,2893,1
117992,1453,2893,1
43565,713,2893,1
140133,1608,2893,1
97468,1290,2893,1
176362,1964,2893,1
64289,943,2893,1
113360,1420,2893,1
84758,1154,2893,1
76151,1049,2893,1
175953,1961,2893,1
56198,880,2893,1
97536,1291,2893,1
109136,1392,2893,1
36920,617,2893,1
56886,883,2893,1
251753,3202,2893,1
44326,733,2893,1
258978,3349,2893,1
53549,857,2893,1
66675,980,2893,1
174008,1939,2893,1
72973,1031,2893,1
112152,1415,2893,1
205576,2170,2893,1
145092,1660,2893,1
74208,1040,2893,1
165327,1836,2893,1
109726,1398,2893,1
166762,1844,2893,1
49302,794,2893,1
64540,950,2893,1
115733,1436,2893,1
224673,2588,2893,1
14013,285,2893,1
139907,1606,2893,1
42175,688,2893,1
213686,2257,2893,1
74517,1041,2893,1
85912,1171,2893,1
75569,1047,2893,1
240579,2901,2893,1
89615,1216,2893,1
53263,856,2893,1
257823,3311,2893,1
75081,1043,2893,1
49368,795,2893,1
114778,1429,2893,1
244387,3069,2893,1
85173,1157,2893,1
49104,792,2893,1
12432,277,2893,1
55977,879,2893,1
257266,3300,2893,1
84315,1148,2893,1
169717,1894,2893,1
35197,604,2893,1
109523,1396,2893,1
351,9,2893,1
237448,2812,2893,1
102011,1325,2893,1
49244,793,2893,1
109622,1397,2893,1
109920,1401,2893,1
31765,539,2893,1
257112,3297,2893,1
42045,685,2893,1
171281,1917,2893,1
171946,1922,2893,1
171764,1921,2893,1
113707,1422,2893,1
223065,2488,2893,1
173051,1931,2894,1
168334,1869,2894,1
161341,1810,2894,1
117039,1444,2894,1
127448,1519,2894,1
16255,316,2894,1
107587,1370,2894,1
78861,1076,2894,1
197903,2120,2894,1
196592,2115,2894,1
38124,628,2894,1
38619,631,2894,1
148934,1699,2894,1
225246,2598,2894,1
141957,1628,2894,1
77448,1066,2894,1
132604,1564,2894,1
241364,2922,2894,1
77754,1068,2894,1
140849,1616,2894,1
112153,1415,2894,1
54688,867,2894,1
156315,1776,2894,1
161153,1809,2894,1
211581,2219,2894,1
168295,1868,2894,1
219117,2356,2894,1
111857,1414,2894,1
76347,1050,2894,1
89033,1210,2894,1
177686,1982,2894,1
197474,2119,2894,1
97014,1286,2894,1
48276,788,2894,1
141055,1619,2894,1
144709,1655,2894,1
178752,1994,2894,1
168940,1877,2894,1
54527,866,2894,1
15921,315,2894,1
238514,2849,2894,1
96306,1280,2894,1
91773,1245,2894,1
196835,2116,2894,1
241973,2967,2894,1
177046,1975,2894,1
127833,1520,2894,1
126024,1508,2894,1
176991,1973,2894,1
204226,2160,2894,1
199929,2131,2894,1
29223,482,2894,1
156425,1777,2894,1
173310,1934,2894,1
29274,485,2894,1
6009,163,2894,1
133941,1574,2894,1
224835,2591,2894,1
16435,320,2894,1
199507,2129,2894,1
214286,2280,2894,1
128699,1525,2894,1
211452,2217,2894,1
178225,1989,2894,1
128129,1521,2894,1
197073,2117,2894,1
149864,1710,2894,1
112457,1416,2894,1
134816,1577,2894,1
161651,1811,2894,1
168846,1876,2894,1
204174,2159,2894,1
25520,425,2894,1
80878,1092,2894,1
77941,1069,2894,1
204077,2157,2894,1
95449,1269,2894,1
178426,1991,2894,1
252973,3216,2894,1
73686,1039,2894,1
58797,894,2894,1
141631,1624,2894,1
224771,2590,2894,1
212373,2237,2894,1
165905,1838,2894,1
176500,1965,2894,1
221623,2397,2894,1
164512,1830,2894,1
240133,2885,2894,1
238860,2850,2894,1
140780,1615,2894,1
38324,629,2894,1
160516,1806,2894,1
107372,1369,2894,1
158840,1798,2894,1
126270,1510,2894,1
70001,999,2894,1
152499,1747,2894,1
110927,1411,2894,1
60867,914,2894,1
234169,2780,2894,1
191422,2077,2894,1
211985,2227,2894,1
117395,1447,2894,1
55418,874,2894,1
142193,1629,2894,1
11808,262,2894,1
241040,2919,2894,1
77596,1067,2894,1
248025,3140,2894,1
182076,2022,2894,1
112799,1417,2894,1
225183,2597,2894,1
165172,1835,2894,1
25521,425,2895,1
31244,533,2895,1
60868,914,2895,1
148935,1699,2895,1
17903,342,2895,1
69104,992,2895,1
17558,341,2895,1
69370,993,2895,1
225730,2599,2895,1
133942,1574,2895,1
207531,2178,2897,1
135269,1579,2897,1
161652,1811,2897,1
200743,2135,2897,1
185420,2037,2897,1
220879,2387,2897,1
216295,2312,2897,1
165328,1836,2897,1
117509,1449,2897,1
128323,1522,2897,1
173815,1938,2897,1
208891,2191,2897,1
11809,262,2897,1
216700,2314,2897,1
226082,2600,2897,1
156024,1772,2897,1
214959,2297,2897,1
213149,2249,2897,1
205761,2171,2897,1
132693,1565,2897,1
195537,2107,2897,1
78087,1070,2897,1
197904,2120,2897,1
156948,1784,2897,1
205129,2166,2897,1
114576,1428,2897,1
178531,1992,2897,1
136386,1583,2897,1
135961,1581,2897,1
204775,2165,2897,1
106959,1365,2897,1
161154,1809,2897,1
165906,1838,2897,1
59400,898,2897,1
114372,1427,2897,1
227854,2624,2897,1
80246,1088,2897,1
256462,3279,2897,1
99777,1301,2897,1
123108,1486,2897,1
201823,2142,2897,1
129982,1544,2897,1
175954,1961,2897,1
208997,2192,2897,1
198793,2123,2897,1
132243,1558,2897,1
199508,2129,2897,1
168009,1857,2897,1
200937,2137,2897,1
93444,1257,2897,1
114779,1429,2897,1
194046,2093,2897,1
213335,2251,2897,1
29358,486,2897,1
195885,2110,2897,1
75845,1048,2897,1
209084,2193,2897,1
132550,1563,2897,1
140850,1616,2897,1
135621,1580,2897,1
219239,2358,2897,1
154249,1756,2897,1
99627,1300,2897,1
251940,3203,2897,1
134999,1578,2897,1
93887,1258,2897,1
187955,2048,2897,1
225731,2599,2897,1
139147,1602,2897,1
85001,1156,2897,1
22439,393,2897,1
106697,1363,2897,1
253890,3235,2897,1
136162,1582,2897,1
201078,2139,2897,1
46016,757,2897,1
167747,1855,2897,1
5571,161,2897,1
216812,2315,2897,1
162306,1814,2897,1
90162,1227,2897,1
167889,1856,2897,1
171282,1917,2897,1
41281,667,2897,1
237727,2823,2897,1
68517,989,2897,1
182474,2025,2897,1
213241,2250,2897,1
74518,1041,2897,1
195322,2106,2898,1
129983,1544,2898,1
219663,2365,2898,1
124076,1490,2898,1
219713,2366,2898,1
205130,2166,2898,1
226522,2611,2898,1
146703,1684,2898,1
68518,989,2898,1
216701,2314,2898,1
34719,602,2898,1
236558,2803,2898,1
226745,2612,2898,1
216494,2313,2898,1
236347,2802,2899,1
221687,2400,2899,1
87411,1186,2899,1
86127,1175,2899,1
206193,2173,2899,1
63966,937,2899,1
258224,3325,2899,1
213524,2252,2899,1
191914,2079,2899,1
164300,1828,2899,1
128467,1523,2899,1
98989,1296,2899,1
147839,1691,2899,1
145874,1668,2899,1
133943,1574,2899,1
150518,1713,2899,1
206377,2174,2899,1
156949,1784,2899,1
188086,2049,2899,1
41282,667,2899,1
24320,412,2899,1
119266,1464,2899,1
153522,1754,2899,1
147932,1692,2899,1
68519,989,2899,1
106538,1362,2899,1
239198,2851,2899,1
119135,1463,2899,1
107137,1366,2899,1
106960,1365,2899,1
202166,2143,2899,1
197475,2119,2899,1
111553,1413,2899,1
129004,1528,2899,1
